symbol,entry_time,entry_price,stop_loss_price,exit_price,exit_time,pnl_amount,pnl_pct,quantity
RUNEUSDT,2025-06-29 00:05:00,1.335000,1.328332,1.337000,2025-06-29 00:35:00,-72.02,-0.30%,-18004.000000
SANTOSUSDT,2025-06-29 00:05:00,1.830000,1.820856,1.823000,2025-06-29 00:35:00,9.65,0.27%,-1929.000000
SIGNUSDT,2025-06-29 00:05:00,0.065400,0.065073,0.065380,2025-06-29 00:35:00,-192.91,-3.03%,-97430.000000
SKLUSDT,2025-06-29 00:05:00,0.017940,0.017850,0.017980,2025-06-29 00:35:00,-844.94,-11.37%,-414184.000000
SOLUSDC,2025-06-29 00:05:00,149.510000,148.762640,149.740000,2025-06-29 00:35:00,-155.21,-0.16%,-669.000000
SOLUSDT,2025-06-29 00:05:00,149.440000,148.693089,149.710000,2025-06-29 00:35:00,-181.97,-0.18%,-669.000000
SUIUSDC,2025-06-29 00:05:00,2.775850,2.761979,2.773030,2025-06-29 00:35:00,29.56,0.03%,-36045.000000
SUIUSDT,2025-06-29 00:05:00,2.774600,2.760735,2.772500,2025-06-29 00:35:00,3.61,0.00%,-36062.000000
SUPERUSDT,2025-06-29 00:05:00,0.638700,0.635509,0.635509,2025-06-29 00:25:00,47.06,0.19%,-39502.000000
UMAUSDT,2025-06-29 00:05:00,1.108000,1.102461,1.107000,2025-06-29 00:35:00,-11.96,-0.09%,-11959.000000
UNIUSDC,2025-06-29 00:05:00,6.972000,6.937184,6.962000,2025-06-29 00:35:00,5.07,0.11%,-634.000000
UNIUSDT,2025-06-29 00:05:00,6.974000,6.939163,6.962000,2025-06-29 00:35:00,143.52,0.14%,-14352.000000
VVVUSDT,2025-06-29 00:05:00,2.849000,2.834756,2.850000,2025-06-29 00:35:00,-2.84,-0.11%,-947.000000
XLMUSDT,2025-06-29 00:05:00,0.237850,0.236661,0.237790,2025-06-29 00:35:00,-388.45,-0.82%,-200234.000000
XRPUSDC,2025-06-29 00:05:00,2.182800,2.171889,2.182800,2025-06-29 00:35:00,-50.20,-0.09%,-25102.000000
XRPUSDT,2025-06-29 00:05:00,2.181600,2.170695,2.181900,2025-06-29 00:35:00,-105.46,-0.11%,-45851.000000
YFIUSDT,2025-06-29 00:05:00,4995.000000,4970.028320,4997.000000,2025-06-29 00:35:00,-2.00,-0.04%,-1.000000
1000WHYUSDT,2025-06-29 00:10:00,0.000026,0.000026,0.000026,2025-06-29 00:40:00,-396196.70,-7662.84%,-198098352.000000
1MBABYDOGEUSDT,2025-06-29 00:10:00,0.001148,0.001143,0.001147,2025-06-29 00:40:00,-12217.62,-174.01%,-6114005.000000
AAVEUSDC,2025-06-29 00:10:00,257.770000,256.481163,256.630000,2025-06-29 00:40:00,39.83,0.44%,-35.000000
ARBUSDC,2025-06-29 00:10:00,0.306200,0.304669,0.305400,2025-06-29 00:40:00,-29.71,-0.39%,-24759.000000
ARBUSDT,2025-06-29 00:10:00,0.306200,0.304669,0.305400,2025-06-29 00:40:00,-308.25,-0.39%,-256873.000000
CATIUSDT,2025-06-29 00:10:00,0.081000,0.080595,0.081300,2025-06-29 00:40:00,-41.67,-2.84%,-18117.000000
CETUSUSDT,2025-06-29 00:10:00,0.091000,0.090545,0.090660,2025-06-29 00:40:00,-362.18,-1.82%,-218179.000000
COTIUSDT,2025-06-29 00:10:00,0.050070,0.049820,0.049910,2025-06-29 00:40:00,-508.35,-3.67%,-276276.000000
CRVUSDC,2025-06-29 00:10:00,0.513200,0.510635,0.511800,2025-06-29 00:40:00,-12.77,-0.12%,-21288.000000
DEGENUSDT,2025-06-29 00:10:00,0.003123,0.003107,0.003125,2025-06-29 00:40:00,-4487.92,-64.11%,-2241716.000000
DIAUSDT,2025-06-29 00:10:00,0.376100,0.374220,0.375300,2025-06-29 00:40:00,-1.33,-0.32%,-1110.000000
DYDXUSDT,2025-06-29 00:10:00,0.504000,0.501480,0.504000,2025-06-29 00:40:00,-156.93,-0.40%,-78466.000000
EIGENUSDT,2025-06-29 00:10:00,1.083600,1.078182,1.080000,2025-06-29 00:40:00,65.39,0.15%,-40866.000000
ENAUSDC,2025-06-29 00:10:00,0.261600,0.260292,0.260800,2025-06-29 00:40:00,-83.11,-0.46%,-69257.000000
FXSUSDT,2025-06-29 00:10:00,1.986900,1.976967,1.989000,2025-06-29 00:40:00,-9.67,-0.21%,-2358.000000
GPSUSDT,2025-06-29 00:10:00,0.027900,0.027761,0.028010,2025-06-29 00:40:00,-3109.65,-7.56%,-1473770.000000
HFTUSDT,2025-06-29 00:10:00,0.056980,0.056696,0.056730,2025-06-29 00:40:00,-616.07,-3.07%,-352042.000000
HMSTRUSDT,2025-06-29 00:10:00,0.000687,0.000684,0.000688,2025-06-29 00:40:00,-27892.40,-291.27%,-13939232.000000
IDUSDT,2025-06-29 00:10:00,0.153300,0.152534,0.152570,2025-06-29 00:40:00,-105.10,-0.83%,-82754.000000
KERNELUSDT,2025-06-29 00:10:00,0.106000,0.105470,0.106100,2025-06-29 00:40:00,-298.23,-1.98%,-142013.000000
LAUSDT,2025-06-29 00:10:00,0.513000,0.510436,0.515000,2025-06-29 00:40:00,-86.75,-0.78%,-21688.000000
LUMIAUSDT,2025-06-29 00:10:00,0.226200,0.225069,0.225400,2025-06-29 00:40:00,-9.32,-0.53%,-7770.000000
MAVUSDT,2025-06-29 00:10:00,0.044370,0.044148,0.044290,2025-06-29 00:40:00,-140.44,-4.33%,-73148.000000
MEMEFIUSDT,2025-06-29 00:10:00,0.001086,0.001081,0.001086,2025-06-29 00:40:00,-17681.62,-184.16%,-8840808.000000
MUBARAKUSDT,2025-06-29 00:10:00,0.037130,0.036944,0.036944,2025-06-29 00:20:00,-4887.29,-4.89%,-2693643.000000
ONEUSDT,2025-06-29 00:10:00,0.009850,0.009801,0.009840,2025-06-29 00:40:00,-1039.43,-20.20%,-522325.000000
PEOPLEUSDT,2025-06-29 00:10:00,0.017410,0.017323,0.017323,2025-06-29 00:35:00,-10989.84,-10.99%,-5744921.000000
PIPPINUSDT,2025-06-29 00:10:00,0.015310,0.015233,0.015220,2025-06-29 00:40:00,-578.63,-12.48%,-302948.000000
POWRUSDT,2025-06-29 00:10:00,0.149800,0.149051,0.149700,2025-06-29 00:40:00,-3.36,-1.27%,-1771.000000
PROMPTUSDT,2025-06-29 00:10:00,0.135200,0.134524,0.134500,2025-06-29 00:40:00,-31.99,-0.96%,-24607.000000
SCRTUSDT,2025-06-29 00:10:00,0.157100,0.156315,0.157500,2025-06-29 00:40:00,-20.28,-1.53%,-8449.000000
SNXUSDT,2025-06-29 00:10:00,0.582000,0.579090,0.581000,2025-06-29 00:40:00,-23.26,-0.17%,-23258.000000
SPXUSDT,2025-06-29 00:10:00,1.253300,1.247035,1.249500,2025-06-29 00:40:00,143.65,0.14%,-79803.000000
STORJUSDT,2025-06-29 00:10:00,0.242300,0.241089,0.241700,2025-06-29 00:40:00,-34.91,-0.58%,-24933.000000
STOUSDT,2025-06-29 00:10:00,0.069410,0.069063,0.069380,2025-06-29 00:40:00,-66.18,-2.84%,-33596.000000
TLMUSDT,2025-06-29 00:10:00,0.004124,0.004103,0.004123,2025-06-29 00:40:00,-846.05,-48.47%,-423238.000000
UXLINKUSDT,2025-06-29 00:10:00,0.322600,0.320987,0.321900,2025-06-29 00:40:00,-24.85,-0.40%,-19113.000000
VOXELUSDT,2025-06-29 00:10:00,0.046300,0.046069,0.046170,2025-06-29 00:40:00,-294.63,-4.04%,-157555.000000
ZECUSDT,2025-06-29 00:10:00,38.850000,38.655773,38.740000,2025-06-29 00:40:00,34.56,0.28%,-320.000000
1000FLOKIUSDT,2025-06-29 00:15:00,0.073220,0.072854,0.073110,2025-06-29 00:45:00,-366.16,-2.58%,-193736.000000
1000PEPEUSDT,2025-06-29 00:15:00,0.009495,0.009447,0.009468,2025-06-29 00:45:00,-20790.09,-20.78%,-10538365.000000
1000RATSUSDT,2025-06-29 00:15:00,0.018620,0.018527,0.018620,2025-06-29 00:45:00,-636.81,-10.74%,-318407.000000
1000SHIBUSDC,2025-06-29 00:15:00,0.011492,0.011435,0.011497,2025-06-29 00:45:00,-1199.52,-17.45%,-598266.000000
1000SHIBUSDT,2025-06-29 00:15:00,0.011487,0.011430,0.011492,2025-06-29 00:45:00,-11589.61,-17.45%,-5780354.000000
1000XUSDT,2025-06-29 00:15:00,0.053890,0.053621,0.053820,2025-06-29 00:45:00,-20.84,-3.58%,-10799.000000
AEVOUSDT,2025-06-29 00:15:00,0.080600,0.080197,0.080500,2025-06-29 00:45:00,-93.94,-2.36%,-49443.000000
AGLDUSDT,2025-06-29 00:15:00,0.673400,0.670035,0.673400,2025-06-29 00:45:00,-6.27,-0.30%,-3134.000000
AIOTUSDT,2025-06-29 00:15:00,0.146270,0.145539,0.146310,2025-06-29 00:45:00,-17.16,-1.39%,-8414.000000
ALGOUSDT,2025-06-29 00:15:00,0.176400,0.175519,0.176500,2025-06-29 00:45:00,-337.54,-1.19%,-160732.000000
ALICEUSDT,2025-06-29 00:15:00,0.368000,0.366166,0.368000,2025-06-29 00:45:00,-56.27,-0.54%,-28137.000000
ALTUSDT,2025-06-29 00:15:00,0.027060,0.026925,0.027000,2025-06-29 00:45:00,-3024.30,-7.17%,-1558918.000000
API3USDT,2025-06-29 00:15:00,0.613400,0.610334,0.612300,2025-06-29 00:45:00,-2.15,-0.15%,-2387.000000
ARKUSDT,2025-06-29 00:15:00,0.354300,0.352530,0.354300,2025-06-29 00:45:00,-10.49,-0.56%,-5244.000000
ARPAUSDT,2025-06-29 00:15:00,0.018550,0.018457,0.018550,2025-06-29 00:45:00,-96.11,-10.78%,-48057.000000
AVAAIUSDT,2025-06-29 00:15:00,0.026670,0.026537,0.026610,2025-06-29 00:45:00,-327.84,-7.27%,-168990.000000
AVAXUSDC,2025-06-29 00:15:00,17.833000,17.743855,17.829000,2025-06-29 00:45:00,1.51,0.01%,-757.000000
AVAXUSDT,2025-06-29 00:15:00,17.820000,17.730951,17.824000,2025-06-29 00:45:00,-33.68,-0.03%,-5614.000000
AXSUSDT,2025-06-29 00:15:00,2.205000,2.193983,2.205000,2025-06-29 00:45:00,-17.08,-0.09%,-8541.000000
B3USDT,2025-06-29 00:15:00,0.002644,0.002631,0.002658,2025-06-29 00:45:00,-817.75,-76.17%,-406034.000000
BAKEUSDT,2025-06-29 00:15:00,0.098600,0.098107,0.098600,2025-06-29 00:45:00,-71.67,-2.03%,-35837.000000
BANUSDT,2025-06-29 00:15:00,0.056420,0.056138,0.056380,2025-06-29 00:45:00,-45.53,-3.47%,-23230.000000
BEAMXUSDT,2025-06-29 00:15:00,0.005446,0.005419,0.005440,2025-06-29 00:45:00,-5746.59,-36.61%,-2881943.000000
BERAUSDT,2025-06-29 00:15:00,1.691000,1.682549,1.692000,2025-06-29 00:45:00,-97.52,-0.18%,-32507.000000
BIOUSDT,2025-06-29 00:15:00,0.051760,0.051502,0.051680,2025-06-29 00:45:00,-1099.57,-3.71%,-572694.000000
BOMEUSDT,2025-06-29 00:15:00,0.001519,0.001511,0.001516,2025-06-29 00:45:00,-97518.93,-131.47%,-48832712.000000
BRETTUSDT,2025-06-29 00:15:00,0.041550,0.041343,0.041470,2025-06-29 00:45:00,-514.23,-4.62%,-267826.000000
CAKEUSDT,2025-06-29 00:15:00,2.209400,2.198354,2.212800,2025-06-29 00:45:00,-22.96,-0.24%,-4252.000000
CHILLGUYUSDT,2025-06-29 00:15:00,0.050840,0.050587,0.050700,2025-06-29 00:45:00,-1597.07,-3.66%,-858640.000000
COOKIEUSDT,2025-06-29 00:15:00,0.170200,0.169349,0.170200,2025-06-29 00:45:00,-269.89,-1.18%,-134944.000000
COWUSDT,2025-06-29 00:15:00,0.278700,0.277307,0.278800,2025-06-29 00:45:00,-45.27,-0.75%,-21558.000000
CVCUSDT,2025-06-29 00:15:00,0.087920,0.087481,0.087690,2025-06-29 00:45:00,-12.24,-2.01%,-6915.000000
CYBERUSDT,2025-06-29 00:15:00,1.186000,1.180072,1.180072,2025-06-29 00:20:00,15.36,0.33%,-3910.000000
DOGEUSDT,2025-06-29 00:15:00,0.162830,0.162016,0.162840,2025-06-29 00:45:00,-1235.04,-1.23%,-614448.000000
DOODUSDT,2025-06-29 00:15:00,0.002306,0.002295,0.002308,2025-06-29 00:45:00,-1027.85,-86.76%,-513615.000000
ETHUSDT_251226,2025-06-29 00:15:00,2491.880000,2479.421116,2490.020000,2025-06-29 00:45:00,3.72,0.07%,-2.000000
FETUSDT,2025-06-29 00:15:00,0.680200,0.676800,0.678900,2025-06-29 00:45:00,-86.64,-0.10%,-123773.000000
FIOUSDT,2025-06-29 00:15:00,0.014490,0.014418,0.014490,2025-06-29 00:45:00,-480.93,-13.80%,-240463.000000
GMTUSDT,2025-06-29 00:15:00,0.042540,0.042327,0.042530,2025-06-29 00:45:00,-698.32,-4.68%,-350913.000000
GMXUSDT,2025-06-29 00:15:00,13.721000,13.652446,13.721000,2025-06-29 00:45:00,-0.26,-0.01%,-129.000000
GUNUSDT,2025-06-29 00:15:00,0.023250,0.023134,0.023250,2025-06-29 00:45:00,-1454.76,-8.60%,-727381.000000
HIVEUSDT,2025-06-29 00:15:00,0.199090,0.198095,0.199110,2025-06-29 00:45:00,-11.75,-1.01%,-5815.000000
ICPUSDT,2025-06-29 00:15:00,4.834000,4.809835,4.835000,2025-06-29 00:45:00,-9.61,-0.06%,-3202.000000
ILVUSDT,2025-06-29 00:15:00,10.331000,10.279348,10.284000,2025-06-29 00:45:00,27.27,0.44%,-606.000000
IMXUSDT,2025-06-29 00:15:00,0.427700,0.425562,0.428000,2025-06-29 00:45:00,-83.51,-0.54%,-36309.000000
IOTAUSDT,2025-06-29 00:15:00,0.157000,0.156216,0.156900,2025-06-29 00:45:00,-82.68,-1.21%,-43516.000000
IOUSDT,2025-06-29 00:15:00,0.697800,0.694315,0.697900,2025-06-29 00:45:00,-36.17,-0.30%,-17226.000000
JUPUSDT,2025-06-29 00:15:00,0.440600,0.438399,0.441700,2025-06-29 00:45:00,-575.97,-0.70%,-185796.000000
KASUSDT,2025-06-29 00:15:00,0.077370,0.076983,0.077370,2025-06-29 00:45:00,-204.38,-2.58%,-102191.000000
KDAUSDT,2025-06-29 00:15:00,0.394400,0.392430,0.395700,2025-06-29 00:45:00,-52.41,-0.84%,-15882.000000
KMNOUSDT,2025-06-29 00:15:00,0.060030,0.059730,0.060110,2025-06-29 00:45:00,-384.32,-3.46%,-184767.000000
KSMUSDT,2025-06-29 00:15:00,13.322000,13.255417,13.320000,2025-06-29 00:45:00,-0.00,-0.00%,-157.000000
LUNA2USDT,2025-06-29 00:15:00,0.146900,0.146166,0.146800,2025-06-29 00:45:00,-7.19,-1.29%,-3785.000000
MANAUSDT,2025-06-29 00:15:00,0.250500,0.249248,0.250200,2025-06-29 00:45:00,-202.40,-0.68%,-119058.000000
MANTAUSDT,2025-06-29 00:15:00,0.182200,0.181289,0.182500,2025-06-29 00:45:00,-254.31,-1.26%,-110569.000000
MOCAUSDT,2025-06-29 00:15:00,0.074530,0.074158,0.074158,2025-06-29 00:40:00,-358.12,-2.18%,-219953.000000
MORPHOUSDT,2025-06-29 00:15:00,1.355600,1.348826,1.354100,2025-06-29 00:45:00,-0.37,-0.04%,-747.000000
MTLUSDT,2025-06-29 00:15:00,0.672700,0.669338,0.672300,2025-06-29 00:45:00,-1.25,-0.24%,-779.000000
NEARUSDC,2025-06-29 00:15:00,2.138000,2.127315,2.137000,2025-06-29 00:45:00,-1.05,-0.05%,-1054.000000
NEARUSDT,2025-06-29 00:15:00,2.136000,2.125331,2.137000,2025-06-29 00:45:00,-140.59,-0.14%,-46864.000000
NEIROETHUSDT,2025-06-29 00:15:00,0.078010,0.077620,0.078060,2025-06-29 00:45:00,-202.81,-2.63%,-98932.000000
NKNUSDT,2025-06-29 00:15:00,0.024130,0.024009,0.024130,2025-06-29 00:45:00,-644.59,-8.29%,-322293.000000
NOTUSDT,2025-06-29 00:15:00,0.001807,0.001798,0.001806,2025-06-29 00:45:00,-10308.81,-110.63%,-5156984.000000
OBOLUSDT,2025-06-29 00:15:00,0.142160,0.141452,0.141452,2025-06-29 00:35:00,-95.54,-0.91%,-73942.000000
OGUSDT,2025-06-29 00:15:00,4.005000,3.984988,4.000000,2025-06-29 00:45:00,1.63,0.07%,-544.000000
OMNIUSDT,2025-06-29 00:15:00,1.545000,1.537279,1.542000,2025-06-29 00:45:00,3.90,0.06%,-3898.000000
ORCAUSDT,2025-06-29 00:15:00,1.928000,1.918371,1.931000,2025-06-29 00:45:00,-25.57,-0.26%,-5113.000000
ORDIUSDC,2025-06-29 00:15:00,7.162000,7.126212,7.159000,2025-06-29 00:45:00,0.29,0.01%,-291.000000
ORDIUSDT,2025-06-29 00:15:00,7.162000,7.126208,7.160000,2025-06-29 00:45:00,-0.00,-0.00%,-3561.000000
PAXGUSDT,2025-06-29 00:15:00,3291.860000,3275.400718,3291.870000,2025-06-29 00:45:00,-0.05,-0.00%,-4.000000
PENDLEUSDT,2025-06-29 00:15:00,3.523800,3.506195,3.524600,2025-06-29 00:45:00,-12.32,-0.08%,-4401.000000
PENGUUSDT,2025-06-29 00:15:00,0.013149,0.013084,0.013084,2025-06-29 00:35:00,-14784.54,-14.71%,-7642271.000000
POLUSDT,2025-06-29 00:15:00,0.176550,0.175668,0.176620,2025-06-29 00:45:00,-252.32,-1.17%,-121893.000000
QTUMUSDT,2025-06-29 00:15:00,1.958000,1.948214,1.959000,2025-06-29 00:45:00,-12.65,-0.15%,-4215.000000
QUICKUSDT,2025-06-29 00:15:00,0.018880,0.018786,0.018840,2025-06-29 00:45:00,-980.49,-10.38%,-500250.000000
RDNTUSDT,2025-06-29 00:15:00,0.019750,0.019651,0.019740,2025-06-29 00:45:00,-202.38,-10.08%,-101698.000000
SAFEUSDT,2025-06-29 00:15:00,0.395900,0.393922,0.395300,2025-06-29 00:45:00,-6.20,-0.35%,-4426.000000
SAGAUSDT,2025-06-29 00:15:00,0.216400,0.215318,0.216400,2025-06-29 00:45:00,-191.93,-0.92%,-95967.000000
SANDUSDT,2025-06-29 00:15:00,0.239110,0.237915,0.238990,2025-06-29 00:45:00,-176.45,-0.79%,-93857.000000
SCRUSDT,2025-06-29 00:15:00,0.248000,0.246761,0.247900,2025-06-29 00:45:00,-6.35,-0.77%,-3341.000000
SEIUSDT,2025-06-29 00:15:00,0.294600,0.293132,0.293132,2025-06-29 00:40:00,-181.27,-0.18%,-340634.000000
SSVUSDT,2025-06-29 00:15:00,7.206000,7.169998,7.206000,2025-06-29 00:45:00,-0.84,-0.03%,-420.000000
STRKUSDT,2025-06-29 00:15:00,0.113000,0.112435,0.112800,2025-06-29 00:45:00,-133.55,-1.59%,-74194.000000
STXUSDT,2025-06-29 00:15:00,0.660400,0.657099,0.660300,2025-06-29 00:45:00,-27.61,-0.29%,-14532.000000
SUSHIUSDT,2025-06-29 00:15:00,0.594100,0.591130,0.594100,2025-06-29 00:45:00,-82.15,-0.34%,-41076.000000
SYRUPUSDT,2025-06-29 00:15:00,0.601520,0.598513,0.605020,2025-06-29 00:45:00,-914.66,-0.91%,-166302.000000
SYSUSDT,2025-06-29 00:15:00,0.034100,0.033930,0.034050,2025-06-29 00:45:00,-492.21,-5.72%,-252413.000000
TAOUSDT,2025-06-29 00:15:00,329.350000,327.704796,329.710000,2025-06-29 00:45:00,-106.43,-0.11%,-294.000000
THETAUSDT,2025-06-29 00:15:00,0.665700,0.662373,0.664900,2025-06-29 00:45:00,-14.64,-0.18%,-12198.000000
THEUSDT,2025-06-29 00:15:00,0.261600,0.260292,0.262000,2025-06-29 00:45:00,-154.87,-0.92%,-64530.000000
TIAUSDC,2025-06-29 00:15:00,1.449300,1.442060,1.447100,2025-06-29 00:45:00,1.79,0.01%,-8964.000000
TOKENUSDT,2025-06-29 00:15:00,0.013270,0.013204,0.013260,2025-06-29 00:45:00,-358.73,-15.00%,-180265.000000
TRBUSDT,2025-06-29 00:15:00,36.251000,36.069809,36.183000,2025-06-29 00:45:00,126.92,0.18%,-1923.000000
TRUMPUSDT,2025-06-29 00:15:00,9.019000,8.973932,9.013000,2025-06-29 00:45:00,44.38,0.04%,-11094.000000
TRXUSDT,2025-06-29 00:15:00,0.276100,0.274720,0.275900,2025-06-29 00:45:00,-652.06,-0.65%,-362257.000000
TSTUSDT,2025-06-29 00:15:00,0.041860,0.041651,0.041800,2025-06-29 00:45:00,-1192.56,-4.63%,-614721.000000
VANAUSDT,2025-06-29 00:15:00,4.404000,4.381986,4.395000,2025-06-29 00:45:00,49.76,0.16%,-7108.000000
VELODROMEUSDT,2025-06-29 00:15:00,0.044660,0.044437,0.044680,2025-06-29 00:45:00,-70.87,-4.52%,-35086.000000
VIRTUALUSDT,2025-06-29 00:15:00,1.485500,1.478095,1.483800,2025-06-29 00:45:00,-20.26,-0.02%,-67525.000000
WALUSDT,2025-06-29 00:15:00,0.387800,0.385862,0.388400,2025-06-29 00:45:00,-38.88,-0.67%,-14955.000000
WLDUSDC,2025-06-29 00:15:00,0.891840,0.887385,0.891690,2025-06-29 00:45:00,-40.95,-0.21%,-22137.000000
WLDUSDT,2025-06-29 00:15:00,0.891400,0.886948,0.891400,2025-06-29 00:45:00,-224.60,-0.22%,-112299.000000
XAIUSDT,2025-06-29 00:15:00,0.050650,0.050397,0.050660,2025-06-29 00:45:00,-327.63,-3.97%,-163001.000000
XTZUSDT,2025-06-29 00:15:00,0.528000,0.525366,0.529000,2025-06-29 00:45:00,-164.09,-0.57%,-54696.000000
XVGUSDT,2025-06-29 00:15:00,0.005163,0.005138,0.005161,2025-06-29 00:45:00,-24345.49,-38.69%,-12185540.000000
ZENUSDT,2025-06-29 00:15:00,7.380000,7.343139,7.408000,2025-06-29 00:45:00,-120.51,-0.41%,-4017.000000
ZETAUSDT,2025-06-29 00:15:00,0.175900,0.175021,0.175600,2025-06-29 00:45:00,-96.10,-0.97%,-56528.000000
ZKUSDT,2025-06-29 00:15:00,0.046030,0.045800,0.045940,2025-06-29 00:45:00,-415.56,-4.15%,-217572.000000
ZRXUSDT,2025-06-29 00:15:00,0.217000,0.215915,0.217100,2025-06-29 00:45:00,-80.99,-0.97%,-38566.000000
ENJUSDT,2025-06-29 00:20:00,0.064540,0.064217,0.064650,2025-06-29 00:50:00,-36.87,-3.27%,-17475.000000
FLUXUSDT,2025-06-29 00:20:00,0.191200,0.190244,0.190600,2025-06-29 00:50:00,-31.62,-0.73%,-22585.000000
HBARUSDC,2025-06-29 00:20:00,0.146890,0.146156,0.146810,2025-06-29 00:50:00,-16.03,-1.31%,-8347.000000
KNCUSDT,2025-06-29 00:20:00,0.293000,0.291536,0.293000,2025-06-29 00:50:00,-5.63,-0.68%,-2816.000000
PROMUSDT,2025-06-29 00:20:00,5.065000,5.039714,5.039714,2025-06-29 00:40:00,101.27,0.46%,-4349.000000
RAYSOLUSDT,2025-06-29 00:20:00,2.074100,2.063732,2.076600,2025-06-29 00:50:00,-40.57,-0.22%,-9016.000000
TRUMPUSDC,2025-06-29 00:20:00,9.020000,8.974920,9.018000,2025-06-29 00:50:00,-0.00,-0.00%,-1655.000000
YGGUSDT,2025-06-29 00:20:00,0.149700,0.148952,0.149500,2025-06-29 00:50:00,-366.26,-1.20%,-203478.000000
ATHUSDT,2025-06-29 00:25:00,0.029100,0.028955,0.029310,2025-06-29 00:55:00,-251.17,-7.59%,-113650.000000
BOMEUSDC,2025-06-29 00:25:00,0.001517,0.001509,0.001517,2025-06-29 00:55:00,-6956.84,-131.84%,-3478421.000000
HIFIUSDT,2025-06-29 00:25:00,0.126500,0.125868,0.125868,2025-06-29 00:35:00,-1081.58,-1.08%,-790790.000000
TAIKOUSDT,2025-06-29 00:25:00,0.372100,0.370240,0.372700,2025-06-29 00:55:00,-1.15,-0.70%,-444.000000
CHRUSDT,2025-06-29 00:30:00,0.076900,0.076516,0.077000,2025-06-29 01:00:00,-138.92,-2.73%,-66151.000000
FISUSDT,2025-06-29 00:30:00,0.083790,0.083371,0.084070,2025-06-29 01:00:00,-256.46,-2.72%,-112483.000000
ONGUSDT,2025-06-29 00:30:00,0.164480,0.163658,0.164570,2025-06-29 01:00:00,-13.29,-1.27%,-6358.000000
SHELLUSDT,2025-06-29 00:30:00,0.148900,0.148156,0.148700,2025-06-29 01:00:00,-186.25,-1.21%,-103474.000000
STEEMUSDT,2025-06-29 00:30:00,0.124680,0.124057,0.124570,2025-06-29 01:00:00,-14.03,-1.52%,-7425.000000
ACHUSDT,2025-06-29 00:35:00,0.018313,0.018221,0.018330,2025-06-29 01:05:00,-1318.36,-11.01%,-653622.000000
DEGOUSDT,2025-06-29 00:35:00,1.050000,1.044759,1.046900,2025-06-29 01:05:00,25.88,0.10%,-23524.000000
GUSDT,2025-06-29 00:35:00,0.011400,0.011343,0.011400,2025-06-29 01:05:00,-67.28,-17.54%,-33639.000000
SPELLUSDT,2025-06-29 00:35:00,0.000464,0.000462,0.000464,2025-06-29 01:05:00,-15608.85,-430.96%,-7804034.000000
1000SATSUSDT,2025-06-29 00:40:00,0.000038,0.000038,0.000038,2025-06-29 01:10:00,-2584752.41,-5277.04%,-1292376206.000000
ACXUSDT,2025-06-29 00:40:00,0.133800,0.133131,0.133900,2025-06-29 01:10:00,-149.62,-1.57%,-71247.000000
ANKRUSDT,2025-06-29 00:40:00,0.013980,0.013910,0.014000,2025-06-29 01:10:00,-212.53,-14.45%,-105212.000000
ASTRUSDT,2025-06-29 00:40:00,0.022801,0.022687,0.022819,2025-06-29 01:10:00,-180.79,-8.85%,-89589.000000
DOLOUSDT,2025-06-29 00:40:00,0.036481,0.036299,0.036448,2025-06-29 01:10:00,-127.74,-5.39%,-64944.000000
REIUSDT,2025-06-29 00:40:00,0.015170,0.015094,0.015140,2025-06-29 01:10:00,-937.77,-12.99%,-476027.000000
RONINUSDT,2025-06-29 00:40:00,0.436300,0.434119,0.435900,2025-06-29 01:10:00,-8.08,-0.37%,-5053.000000
SKYAIUSDT,2025-06-29 00:40:00,0.035610,0.035432,0.036070,2025-06-29 01:10:00,-889.21,-6.91%,-361468.000000
SWARMSUSDT,2025-06-29 00:40:00,0.016300,0.016219,0.016370,2025-06-29 01:10:00,-685.55,-12.70%,-331183.000000
SYNUSDT,2025-06-29 00:40:00,0.096600,0.096118,0.096300,2025-06-29 01:10:00,-42.79,-1.76%,-25172.000000
TUTUSDT,2025-06-29 00:40:00,0.058600,0.058307,0.058980,2025-06-29 01:10:00,-1868.99,-4.06%,-785290.000000
XVSUSDT,2025-06-29 00:40:00,5.800000,5.771006,5.809000,2025-06-29 01:10:00,-1.10,-0.19%,-100.000000
AWEUSDT,2025-06-29 00:45:00,0.055694,0.055416,0.056032,2025-06-29 01:15:00,-53.39,-4.20%,-22834.000000
BANDUSDT,2025-06-29 00:45:00,0.569500,0.566653,0.570400,2025-06-29 01:15:00,-9.86,-0.51%,-3401.000000
COMPUSDT,2025-06-29 00:45:00,45.170000,44.944248,45.040000,2025-06-29 01:15:00,90.37,0.28%,-706.000000
CTKUSDT,2025-06-29 00:45:00,0.300400,0.298898,0.302800,2025-06-29 01:15:00,-1368.42,-1.46%,-311004.000000
DFUSDT,2025-06-29 00:45:00,0.029010,0.028865,0.029140,2025-06-29 01:15:00,-264.00,-7.34%,-123942.000000
DRIFTUSDT,2025-06-29 00:45:00,0.387200,0.385264,0.388300,2025-06-29 01:15:00,-4.42,-0.80%,-1425.000000
EDUUSDT,2025-06-29 00:45:00,0.131800,0.131141,0.132000,2025-06-29 01:15:00,-30.36,-1.67%,-13800.000000
EPTUSDT,2025-06-29 00:45:00,0.004263,0.004242,0.004242,2025-06-29 01:10:00,-2641.03,-46.42%,-1334732.000000
